dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__booster,model__learning_rate,model__n_estimators
haberman,XGBoost,BayesSearch,7,0.7048999170154169,0.0825217253831545,112,"{'model__booster': 'dart', 'model__learning_rate': 0.17465468911001827, 'model__n_estimators': 172}",dart,0.17465468911001827,172
haberman,XGBoost,BayesSearch,8,0.6993699691469466,0.08687886065725718,119,"{'model__booster': 'dart', 'model__learning_rate': 0.2977899064616237, 'model__n_estimators': 199}",dart,0.2977899064616237,199
haberman,XGBoost,BayesSearch,9,0.6986147234508115,0.07298980522859835,122,"{'model__booster': 'dart', 'model__learning_rate': 0.13256765848431754, 'model__n_estimators': 274}",dart,0.13256765848431754,274
haberman,XGBoost,BayesSearch,10,0.6998806401134625,0.08169002606255756,117,"{'model__booster': 'gbtree', 'model__learning_rate': 0.20427384058302123, 'model__n_estimators': 248}",gbtree,0.20427384058302123,248
haberman,XGBoost,BayesSearch,11,0.724887729624759,0.09122451523069058,78,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 100}",gbtree,0.01,100
haberman,XGBoost,BayesSearch,12,0.727942643725938,0.10796346138556344,63,"{'model__booster': 'dart', 'model__learning_rate': 0.01, 'model__n_estimators': 300}",dart,0.01,300
haberman,XGBoost,BayesSearch,13,0.7192540718821554,0.10119951555105668,91,"{'model__booster': 'gbtree', 'model__learning_rate': 0.020378254267398786, 'model__n_estimators': 100}",gbtree,0.020378254267398786,100
haberman,XGBoost,BayesSearch,14,0.7183504581670092,0.09928359569248756,93,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 209}",gbtree,0.01,209
haberman,XGBoost,BayesSearch,15,0.724887729624759,0.09122451523069058,78,"{'model__booster': 'dart', 'model__learning_rate': 0.01, 'model__n_estimators': 100}",dart,0.01,100
haberman,XGBoost,BayesSearch,16,0.7221122525177256,0.09359583429188047,87,"{'model__booster': 'dart', 'model__learning_rate': 0.02040907046883968, 'model__n_estimators': 300}",dart,0.02040907046883968,300
haberman,XGBoost,BayesSearch,17,0.7308566223563602,0.09058238397648173,42,"{'model__booster': 'dart', 'model__learning_rate': 0.021285822915697528, 'model__n_estimators': 185}",dart,0.021285822915697528,185
haberman,XGBoost,BayesSearch,18,0.7179538862978517,0.09366784591765245,95,"{'model__booster': 'gbtree', 'model__learning_rate': 0.0653777218129523, 'model__n_estimators': 100}",gbtree,0.0653777218129523,100
haberman,XGBoost,BayesSearch,19,0.7237151416154337,0.09740496616318865,81,"{'model__booster': 'gbtree', 'model__learning_rate': 0.027639648551216024, 'model__n_estimators': 226}",gbtree,0.027639648551216024,226
haberman,XGBoost,BayesSearch,20,0.7185834128046128,0.10270695378186234,92,"{'model__booster': 'dart', 'model__learning_rate': 0.014779152552843107, 'model__n_estimators': 155}",dart,0.014779152552843107,155
haberman,XGBoost,BayesSearch,21,0.7299100756235231,0.09299903883693601,49,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013325808271042738, 'model__n_estimators': 300}",gbtree,0.013325808271042738,300
haberman,XGBoost,BayesSearch,22,0.7305975170797776,0.09238762089440755,45,"{'model__booster': 'dart', 'model__learning_rate': 0.03405433293332792, 'model__n_estimators': 126}",dart,0.03405433293332792,126
haberman,XGBoost,BayesSearch,23,0.7010871600214205,0.07043932744988049,116,"{'model__booster': 'gbtree', 'model__learning_rate': 0.39738086972354764, 'model__n_estimators': 297}",gbtree,0.39738086972354764,297
haberman,XGBoost,BayesSearch,24,0.7268303257532883,0.10018057224019974,70,"{'model__booster': 'gbtree', 'model__learning_rate': 0.029675592798872222, 'model__n_estimators': 163}",gbtree,0.029675592798872222,163
haberman,XGBoost,BayesSearch,25,0.7294337968158875,0.09300764262788105,55,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04211849899393182, 'model__n_estimators': 100}",gbtree,0.04211849899393182,100
haberman,XGBoost,BayesSearch,26,0.7083291388056444,0.08683988545570986,108,"{'model__booster': 'dart', 'model__learning_rate': 0.047391768526725046, 'model__n_estimators': 300}",dart,0.047391768526725046,300
haberman,XGBoost,BayesSearch,27,0.710312358114715,0.08942438901628323,105,"{'model__booster': 'gbtree', 'model__learning_rate': 0.12018707346494013, 'model__n_estimators': 100}",gbtree,0.12018707346494013,100
haberman,XGBoost,BayesSearch,28,0.7290278759892638,0.10179844441171551,61,"{'model__booster': 'dart', 'model__learning_rate': 0.02959799632904204, 'model__n_estimators': 101}",dart,0.02959799632904204,101
haberman,XGBoost,BayesSearch,29,0.7252818165250753,0.09808926559998044,77,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013444850709034561, 'model__n_estimators': 256}",gbtree,0.013444850709034561,256
haberman,XGBoost,BayesSearch,30,0.7157206128342402,0.08973187198346894,100,"{'model__booster': 'gbtree', 'model__learning_rate': 0.08551983663010149, 'model__n_estimators': 180}",gbtree,0.08551983663010149,180
haberman,XGBoost,BayesSearch,31,0.7305002064235685,0.09688990266666027,47,"{'model__booster': 'dart', 'model__learning_rate': 0.03554138911091604, 'model__n_estimators': 100}",dart,0.03554138911091604,100
haberman,XGBoost,BayesSearch,32,0.7291251334415222,0.09147629359470466,60,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02180975795742051, 'model__n_estimators': 203}",gbtree,0.02180975795742051,203
haberman,XGBoost,BayesSearch,33,0.70953725012767,0.08126062473595229,106,"{'model__booster': 'gbtree', 'model__learning_rate': 0.076495358443549, 'model__n_estimators': 297}",gbtree,0.076495358443549,297
haberman,XGBoost,BayesSearch,34,0.7241581261473526,0.09409685298632921,80,"{'model__booster': 'dart', 'model__learning_rate': 0.022937944380996993, 'model__n_estimators': 201}",dart,0.022937944380996993,201
haberman,XGBoost,BayesSearch,35,0.7295484096684411,0.09239573736913143,53,"{'model__booster': 'gbtree', 'model__learning_rate': 0.015582472217004978, 'model__n_estimators': 300}",gbtree,0.015582472217004978,300
haberman,XGBoost,BayesSearch,36,0.7328767951798636,0.09370106697966392,16,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03540153178486165, 'model__n_estimators': 100}",gbtree,0.03540153178486165,100
haberman,XGBoost,BayesSearch,37,0.7161039459890952,0.09597501079595372,99,"{'model__booster': 'gbtree', 'model__learning_rate': 0.030738801078174484, 'model__n_estimators': 300}",gbtree,0.030738801078174484,300
haberman,XGBoost,BayesSearch,38,0.7276860447094767,0.09483304244956509,65,"{'model__booster': 'gbtree', 'model__learning_rate': 0.041103069522003946, 'model__n_estimators': 145}",gbtree,0.041103069522003946,145
haberman,XGBoost,BayesSearch,39,0.7150625621715081,0.092763794465215,101,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014325418866787865, 'model__n_estimators': 100}",gbtree,0.014325418866787865,100
haberman,XGBoost,BayesSearch,40,0.7135241123214258,0.08590075070820707,103,"{'model__booster': 'dart', 'model__learning_rate': 0.19025478070215912, 'model__n_estimators': 100}",dart,0.19025478070215912,100
haberman,XGBoost,BayesSearch,41,0.7270412831520267,0.09534826928705262,69,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03615061536493578, 'model__n_estimators': 100}",gbtree,0.03615061536493578,100
haberman,XGBoost,BayesSearch,42,0.729308947465032,0.09540571245696537,56,"{'model__booster': 'dart', 'model__learning_rate': 0.03452073963314733, 'model__n_estimators': 100}",dart,0.03452073963314733,100
haberman,XGBoost,BayesSearch,43,0.7275931591960754,0.09134944463928464,66,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01692218345288714, 'model__n_estimators': 248}",gbtree,0.01692218345288714,248
haberman,XGBoost,BayesSearch,44,0.7319234380503481,0.09237023312196274,28,"{'model__booster': 'dart', 'model__learning_rate': 0.012787692459394444, 'model__n_estimators': 300}",dart,0.012787692459394444,300
haberman,XGBoost,BayesSearch,45,0.7232215105599706,0.0942357698534479,84,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04874003514974099, 'model__n_estimators': 102}",gbtree,0.04874003514974099,102
haberman,XGBoost,BayesSearch,46,0.728041684553282,0.09852274291746792,62,"{'model__booster': 'gbtree', 'model__learning_rate': 0.025020794967312715, 'model__n_estimators': 138}",gbtree,0.025020794967312715,138
haberman,XGBoost,BayesSearch,47,0.6908848560003309,0.07928876101461904,125,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3982062241726025, 'model__n_estimators': 104}",gbtree,0.3982062241726025,104
haberman,XGBoost,BayesSearch,48,0.7305085581828317,0.09603816808604422,46,"{'model__booster': 'dart', 'model__learning_rate': 0.012670166848203164, 'model__n_estimators': 300}",dart,0.012670166848203164,300
haberman,XGBoost,BayesSearch,49,0.7307647764782239,0.09220428600794423,43,"{'model__booster': 'dart', 'model__learning_rate': 0.013016738436108502, 'model__n_estimators': 300}",dart,0.013016738436108502,300
haberman,XGBoost,BayesSearch,50,0.7292149330287876,0.10638308388437567,59,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010060031967438963, 'model__n_estimators': 300}",gbtree,0.010060031967438963,300
haberman,XGBoost,BayesSearch,51,0.721442450911329,0.09560322666402793,88,"{'model__booster': 'dart', 'model__learning_rate': 0.035610856437566445, 'model__n_estimators': 204}",dart,0.035610856437566445,204
haberman,XGBoost,BayesSearch,52,0.7351397562054334,0.0924049280104634,4,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012323978331533961, 'model__n_estimators': 300}",gbtree,0.012323978331533961,300
haberman,XGBoost,BayesSearch,53,0.6964869844609932,0.07760156679885846,124,"{'model__booster': 'dart', 'model__learning_rate': 0.2559233612417972, 'model__n_estimators': 300}",dart,0.2559233612417972,300
haberman,XGBoost,BayesSearch,54,0.7083176821569411,0.09398562560302443,109,"{'model__booster': 'dart', 'model__learning_rate': 0.08616118198722639, 'model__n_estimators': 101}",dart,0.08616118198722639,101
haberman,XGBoost,BayesSearch,55,0.7351734901291103,0.09253020826547266,3,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012256087500519097, 'model__n_estimators': 300}",gbtree,0.012256087500519097,300
haberman,XGBoost,BayesSearch,56,0.7293032090042851,0.09348890721190367,57,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012143035608644394, 'model__n_estimators': 300}",gbtree,0.012143035608644394,300
haberman,XGBoost,BayesSearch,57,0.7317805750639941,0.0917088141706451,30,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012415774890622695, 'model__n_estimators': 300}",gbtree,0.012415774890622695,300
haberman,XGBoost,BayesSearch,58,0.715059135439391,0.09727420807586841,102,"{'model__booster': 'dart', 'model__learning_rate': 0.010088000876978807, 'model__n_estimators': 153}",dart,0.010088000876978807,153
haberman,XGBoost,BayesSearch,59,0.7351397562054334,0.0924049280104634,4,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012324859806686631, 'model__n_estimators': 300}",gbtree,0.012324859806686631,300
haberman,XGBoost,BayesSearch,60,0.7229062306414249,0.10533408130024045,85,"{'model__booster': 'dart', 'model__learning_rate': 0.010015137358414597, 'model__n_estimators': 264}",dart,0.010015137358414597,264
haberman,XGBoost,BayesSearch,61,0.7181805158247659,0.09659798891361143,94,"{'model__booster': 'dart', 'model__learning_rate': 0.05736250105373077, 'model__n_estimators': 153}",dart,0.05736250105373077,153
haberman,XGBoost,BayesSearch,62,0.729477314252544,0.10306996751377073,54,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014925987560007114, 'model__n_estimators': 213}",gbtree,0.014925987560007114,213
haberman,XGBoost,BayesSearch,63,0.706937134211927,0.07565599616506362,111,"{'model__booster': 'gbtree', 'model__learning_rate': 0.07446016155927324, 'model__n_estimators': 234}",gbtree,0.07446016155927324,234
haberman,XGBoost,BayesSearch,64,0.721100884797704,0.09199421842779029,89,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02190068845869774, 'model__n_estimators': 256}",gbtree,0.02190068845869774,256
haberman,XGBoost,BayesSearch,65,0.6986595814136262,0.07343496596155291,121,"{'model__booster': 'dart', 'model__learning_rate': 0.39978872053716585, 'model__n_estimators': 228}",dart,0.39978872053716585,228
haberman,XGBoost,BayesSearch,66,0.7335665268309706,0.08994244567653846,13,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012537795818155182, 'model__n_estimators': 300}",gbtree,0.012537795818155182,300
haberman,XGBoost,BayesSearch,67,0.7261276397889426,0.10104982230946102,72,"{'model__booster': 'gbtree', 'model__learning_rate': 0.019974320316429036, 'model__n_estimators': 158}",gbtree,0.019974320316429036,158
haberman,XGBoost,BayesSearch,68,0.7347268710447203,0.09414462236023173,7,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01248667989112611, 'model__n_estimators': 300}",gbtree,0.01248667989112611,300
haberman,XGBoost,BayesSearch,69,0.7083704338012488,0.07458888175050855,107,"{'model__booster': 'gbtree', 'model__learning_rate': 0.12130296077337853, 'model__n_estimators': 195}",gbtree,0.12130296077337853,195
haberman,XGBoost,BayesSearch,70,0.7359929974192058,0.09201343847790393,2,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012467175228204348, 'model__n_estimators': 300}",gbtree,0.012467175228204348,300
haberman,XGBoost,BayesSearch,71,0.7309672307022627,0.09297445985382617,39,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012452973935808414, 'model__n_estimators': 300}",gbtree,0.012452973935808414,300
haberman,XGBoost,BayesSearch,72,0.7224120921357015,0.10567628077150687,86,"{'model__booster': 'gbtree', 'model__learning_rate': 0.026024223308004024, 'model__n_estimators': 100}",gbtree,0.026024223308004024,100
haberman,XGBoost,BayesSearch,73,0.7278048679490555,0.09578808322813015,64,"{'model__booster': 'dart', 'model__learning_rate': 0.033112527910701434, 'model__n_estimators': 150}",dart,0.033112527910701434,150
haberman,XGBoost,BayesSearch,74,0.7258979389342418,0.10317031769806108,74,"{'model__booster': 'gbtree', 'model__learning_rate': 0.0158188454702945, 'model__n_estimators': 193}",gbtree,0.0158188454702945,193
haberman,XGBoost,BayesSearch,75,0.7335665268309706,0.08994244567653846,13,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012540094221308246, 'model__n_estimators': 300}",gbtree,0.012540094221308246,300
haberman,XGBoost,BayesSearch,76,0.7165207545652967,0.09595753019240749,98,"{'model__booster': 'gbtree', 'model__learning_rate': 0.036337736958471825, 'model__n_estimators': 250}",gbtree,0.036337736958471825,250
haberman,XGBoost,BayesSearch,77,0.7327648285569863,0.089862674169932,18,"{'model__booster': 'dart', 'model__learning_rate': 0.014975919432815395, 'model__n_estimators': 269}",dart,0.014975919432815395,269
haberman,XGBoost,BayesSearch,78,0.7263811903208812,0.09185186068664285,71,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01623921688263849, 'model__n_estimators': 299}",gbtree,0.01623921688263849,299
haberman,XGBoost,BayesSearch,79,0.7298461282578181,0.1055286767913695,50,"{'model__booster': 'dart', 'model__learning_rate': 0.012521581162208733, 'model__n_estimators': 242}",dart,0.012521581162208733,242
haberman,XGBoost,BayesSearch,80,0.7259475977654846,0.104331971357188,73,"{'model__booster': 'dart', 'model__learning_rate': 0.010023076967512451, 'model__n_estimators': 300}",dart,0.010023076967512451,300
haberman,XGBoost,BayesSearch,81,0.7329318180557195,0.09442620660422014,15,"{'model__booster': 'dart', 'model__learning_rate': 0.026747917363468585, 'model__n_estimators': 170}",dart,0.026747917363468585,170
haberman,XGBoost,BayesSearch,82,0.7322996700055273,0.09154124144253618,23,"{'model__booster': 'dart', 'model__learning_rate': 0.01284425427887643, 'model__n_estimators': 300}",dart,0.01284425427887643,300
