dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__max_features,model__max_samples,model__n_estimators
blood-transfusion-service-center,RandomForest,RandomSearch,99,0.7153749250921166,0.033660400812796816,44,"{'model__max_features': 0.22607561371287163, 'model__max_samples': 0.7591648261818684, 'model__n_estimators': 229}",0.22607561371287163,0.7591648261818684,229.0
blood-transfusion-service-center,RandomForest,RandomSearch,100,0.7135071064641465,0.036714395219815225,55,"{'model__max_features': 0.39029568781474044, 'model__max_samples': 0.9243348974623372, 'model__n_estimators': 236}",0.39029568781474044,0.9243348974623372,236.0
blood-transfusion-service-center,RandomForest,RandomSearch,101,0.7135451275433958,0.038307145746741364,54,"{'model__max_features': 0.7322356755883983, 'model__max_samples': 0.6797455756098776, 'model__n_estimators': 269}",0.7322356755883983,0.6797455756098776,269.0
blood-transfusion-service-center,RandomForest,RandomSearch,102,0.706394117268043,0.04192038181351481,107,"{'model__max_features': 0.8284250399306623, 'model__max_samples': 0.9050566973395904, 'model__n_estimators': 252}",0.8284250399306623,0.9050566973395904,252.0
blood-transfusion-service-center,RandomForest,RandomSearch,103,0.7200563943655174,0.03924603845148693,8,"{'model__max_features': 0.6503623397791125, 'model__max_samples': 0.5407970902001202, 'model__n_estimators': 234}",0.6503623397791125,0.5407970902001202,234.0
blood-transfusion-service-center,RandomForest,RandomSearch,104,0.7121243981368862,0.03529749404578231,70,"{'model__max_features': 0.5513646652184797, 'model__max_samples': 0.8991475894833876, 'model__n_estimators': 164}",0.5513646652184797,0.8991475894833876,164.0
blood-transfusion-service-center,RandomForest,RandomSearch,105,0.7207908201841671,0.03279322212053647,5,"{'model__max_features': 0.16384682529993488, 'model__max_samples': 0.6983919136069442, 'model__n_estimators': 241}",0.16384682529993488,0.6983919136069442,241.0
blood-transfusion-service-center,RandomForest,RandomSearch,106,0.7115114188647074,0.041169477273515186,72,"{'model__max_features': 0.9010048076358097, 'model__max_samples': 0.6689975784257679, 'model__n_estimators': 191}",0.9010048076358097,0.6689975784257679,191.0
blood-transfusion-service-center,RandomForest,RandomSearch,107,0.7075901217941162,0.04194490993763154,98,"{'model__max_features': 0.6209784059568029, 'model__max_samples': 0.7192370615090435, 'model__n_estimators': 290}",0.6209784059568029,0.7192370615090435,290.0
blood-transfusion-service-center,RandomForest,RandomSearch,108,0.7177534112841004,0.031324624391807374,26,"{'model__max_features': 0.13234804641706788, 'model__max_samples': 0.7327990090662301, 'model__n_estimators': 162}",0.13234804641706788,0.7327990090662301,162.0
blood-transfusion-service-center,RandomForest,RandomSearch,109,0.7045782727580758,0.04262800961535338,116,"{'model__max_features': 0.9836567994794779, 'model__max_samples': 0.9194667510346817, 'model__n_estimators': 157}",0.9836567994794779,0.9194667510346817,157.0
blood-transfusion-service-center,RandomForest,RandomSearch,110,0.7166401034652269,0.03686696709859967,39,"{'model__max_features': 0.1274502249451445, 'model__max_samples': 0.5186740943746072, 'model__n_estimators': 169}",0.1274502249451445,0.5186740943746072,169.0
blood-transfusion-service-center,RandomForest,RandomSearch,111,0.7188312692071009,0.03212390267625817,20,"{'model__max_features': 0.3729389632059006, 'model__max_samples': 0.7685412135983277, 'model__n_estimators': 200}",0.3729389632059006,0.7685412135983277,200.0
blood-transfusion-service-center,RandomForest,RandomSearch,112,0.7100300269148639,0.038605650561223594,80,"{'model__max_features': 0.5700189340493239, 'model__max_samples': 0.8849967765493054, 'model__n_estimators': 207}",0.5700189340493239,0.8849967765493054,207.0
blood-transfusion-service-center,RandomForest,RandomSearch,113,0.7176269472263992,0.03899022551038293,27,"{'model__max_features': 0.6606014282371002, 'model__max_samples': 0.542673732496884, 'model__n_estimators': 208}",0.6606014282371002,0.542673732496884,208.0
blood-transfusion-service-center,RandomForest,RandomSearch,114,0.7190248562867596,0.03697399490002709,19,"{'model__max_features': 0.27494203059538574, 'model__max_samples': 0.7056769525283393, 'model__n_estimators': 198}",0.27494203059538574,0.7056769525283393,198.0
blood-transfusion-service-center,RandomForest,RandomSearch,115,0.708629745650898,0.04095799402186631,89,"{'model__max_features': 0.6736869113483859, 'model__max_samples': 0.8630456668613308, 'model__n_estimators': 112}",0.6736869113483859,0.8630456668613308,112.0
blood-transfusion-service-center,RandomForest,RandomSearch,116,0.7062321969703966,0.03858903871341318,109,"{'model__max_features': 0.972583180402743, 'model__max_samples': 0.857297552089976, 'model__n_estimators': 246}",0.972583180402743,0.857297552089976,246.0
blood-transfusion-service-center,RandomForest,RandomSearch,117,0.7107461113125464,0.03650834598175216,76,"{'model__max_features': 0.8156675752918333, 'model__max_samples': 0.6354161256310371, 'model__n_estimators': 191}",0.8156675752918333,0.6354161256310371,191.0
blood-transfusion-service-center,RandomForest,RandomSearch,118,0.7127304934987142,0.03722385226684815,64,"{'model__max_features': 0.7696383786992038, 'model__max_samples': 0.6254302636733307, 'model__n_estimators': 216}",0.7696383786992038,0.6254302636733307,216.0
blood-transfusion-service-center,RandomForest,RandomSearch,119,0.718156019856805,0.03666996891205702,22,"{'model__max_features': 0.1727856699554779, 'model__max_samples': 0.7141572374700539, 'model__n_estimators': 239}",0.1727856699554779,0.7141572374700539,239.0
blood-transfusion-service-center,RandomForest,RandomSearch,120,0.7133804236005327,0.040247624895755965,58,"{'model__max_features': 0.46805764997284294, 'model__max_samples': 0.5866471600354228, 'model__n_estimators': 100}",0.46805764997284294,0.5866471600354228,100.0
blood-transfusion-service-center,RandomForest,RandomSearch,121,0.7162381195300023,0.03685741354978355,42,"{'model__max_features': 0.498117006757994, 'model__max_samples': 0.6198936795787016, 'model__n_estimators': 217}",0.498117006757994,0.6198936795787016,217.0
blood-transfusion-service-center,RandomForest,RandomSearch,122,0.7108366710786909,0.03203035262452481,75,"{'model__max_features': 0.7431363304300561, 'model__max_samples': 0.8300986883588657, 'model__n_estimators': 216}",0.7431363304300561,0.8300986883588657,216.0
blood-transfusion-service-center,RandomForest,RandomSearch,123,0.7078661087620788,0.04108536446534258,95,"{'model__max_features': 0.6744435344590154, 'model__max_samples': 0.7583481287132834, 'model__n_estimators': 291}",0.6744435344590154,0.7583481287132834,291.0
blood-transfusion-service-center,RandomForest,RandomSearch,124,0.7117218510194465,0.0382493680868919,71,"{'model__max_features': 0.5989186472602607, 'model__max_samples': 0.8058603731171761, 'model__n_estimators': 294}",0.5989186472602607,0.8058603731171761,294.0
blood-transfusion-service-center,RandomForest,RandomSearch,125,0.7181452547118095,0.031302509522327444,23,"{'model__max_features': 0.32295789055104174, 'model__max_samples': 0.6779863393256308, 'model__n_estimators': 185}",0.32295789055104174,0.6779863393256308,185.0
blood-transfusion-service-center,RandomForest,BayesSearch,1,0.7155459241515741,0.03799234238728468,77,"{'model__max_features': 0.46909356296798244, 'model__max_samples': 0.8638628715886625, 'model__n_estimators': 287}",0.46909356296798244,0.8638628715886625,287.0
blood-transfusion-service-center,RandomForest,BayesSearch,2,0.7030111783469979,0.0407134353706978,123,"{'model__max_features': 0.8536495199979559, 'model__max_samples': 0.9416576386904312, 'model__n_estimators': 161}",0.8536495199979559,0.9416576386904312,161.0
blood-transfusion-service-center,RandomForest,BayesSearch,3,0.7061902950750607,0.03658581637977534,116,"{'model__max_features': 0.5003492610710367, 'model__max_samples': 0.9593612608346885, 'model__n_estimators': 121}",0.5003492610710367,0.9593612608346885,121.0
blood-transfusion-service-center,RandomForest,BayesSearch,4,0.7083928940616839,0.038492273116714874,114,"{'model__max_features': 0.8311563895216271, 'model__max_samples': 0.5859357806982803, 'model__n_estimators': 220}",0.8311563895216271,0.5859357806982803,220.0
blood-transfusion-service-center,RandomForest,BayesSearch,5,0.7107705266011404,0.039686904957793645,107,"{'model__max_features': 0.8195980974464558, 'model__max_samples': 0.7190145932204617, 'model__n_estimators': 205}",0.8195980974464558,0.7190145932204617,205.0
blood-transfusion-service-center,RandomForest,BayesSearch,6,0.7055777722004171,0.03506114791563147,120,"{'model__max_features': 0.7606252161870115, 'model__max_samples': 0.9696848688013859, 'model__n_estimators': 133}",0.7606252161870115,0.9696848688013859,133.0
blood-transfusion-service-center,RandomForest,BayesSearch,7,0.710980180539017,0.0384745180537466,106,"{'model__max_features': 0.6553714226520847, 'model__max_samples': 0.8876821894139413, 'model__n_estimators': 172}",0.6553714226520847,0.8876821894139413,172.0
blood-transfusion-service-center,RandomForest,BayesSearch,8,0.7057868390156422,0.033593834138344526,117,"{'model__max_features': 0.5890627609212813, 'model__max_samples': 0.9600046132186582, 'model__n_estimators': 199}",0.5890627609212813,0.9600046132186582,199.0
blood-transfusion-service-center,RandomForest,BayesSearch,9,0.7055818491799524,0.03878072575498445,119,"{'model__max_features': 0.9599301876789355, 'model__max_samples': 0.8503107223106829, 'model__n_estimators': 274}",0.9599301876789355,0.8503107223106829,274.0
blood-transfusion-service-center,RandomForest,BayesSearch,10,0.7137433541021857,0.03623396824116733,92,"{'model__max_features': 0.10326727652926891, 'model__max_samples': 0.9089150098318758, 'model__n_estimators': 248}",0.10326727652926891,0.9089150098318758,248.0
blood-transfusion-service-center,RandomForest,BayesSearch,11,0.7154060028952347,0.03490515221456432,78,"{'model__max_features': 0.1, 'model__max_samples': 0.8502829663712341, 'model__n_estimators': 192}",0.1,0.8502829663712341,192.0
blood-transfusion-service-center,RandomForest,BayesSearch,12,0.7163431934502762,0.03758720292946839,72,"{'model__max_features': 0.24655009170906433, 'model__max_samples': 0.8753242225960877, 'model__n_estimators': 135}",0.24655009170906433,0.8753242225960877,135.0
blood-transfusion-service-center,RandomForest,BayesSearch,13,0.7219757592269959,0.04008019574919637,29,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 104}",0.1,0.5,104.0
blood-transfusion-service-center,RandomForest,BayesSearch,14,0.7190634934949833,0.035415801966058126,58,"{'model__max_features': 0.1, 'model__max_samples': 0.5735891243050512, 'model__n_estimators': 105}",0.1,0.5735891243050512,105.0
blood-transfusion-service-center,RandomForest,BayesSearch,15,0.7182073667001583,0.030483570607458547,61,"{'model__max_features': 0.10086363692036601, 'model__max_samples': 0.6841567903200239, 'model__n_estimators': 262}",0.10086363692036601,0.6841567903200239,262.0
blood-transfusion-service-center,RandomForest,BayesSearch,16,0.7193187743960447,0.033064900164894294,55,"{'model__max_features': 0.40398470990152413, 'model__max_samples': 0.5007403987182745, 'model__n_estimators': 249}",0.40398470990152413,0.5007403987182745,249.0
blood-transfusion-service-center,RandomForest,BayesSearch,17,0.7191157517659359,0.032921514782991074,57,"{'model__max_features': 0.41518498626295763, 'model__max_samples': 0.6972089405065572, 'model__n_estimators': 103}",0.41518498626295763,0.6972089405065572,103.0
blood-transfusion-service-center,RandomForest,BayesSearch,18,0.7142066059417329,0.045485044829384966,88,"{'model__max_features': 0.9897644014272349, 'model__max_samples': 0.5021119362860931, 'model__n_estimators': 134}",0.9897644014272349,0.5021119362860931,134.0
blood-transfusion-service-center,RandomForest,BayesSearch,19,0.7201355370045887,0.03262582207716432,42,"{'model__max_features': 0.336331073407226, 'model__max_samples': 0.7732073819882908, 'model__n_estimators': 215}",0.336331073407226,0.7732073819882908,215.0
blood-transfusion-service-center,RandomForest,BayesSearch,20,0.7130290873233724,0.0377313631206992,96,"{'model__max_features': 0.10230582412871798, 'model__max_samples': 0.9998034179214363, 'model__n_estimators': 188}",0.10230582412871798,0.9998034179214363,188.0
blood-transfusion-service-center,RandomForest,BayesSearch,21,0.7193659796818275,0.03550153074682196,53,"{'model__max_features': 0.22841195169897557, 'model__max_samples': 0.5, 'model__n_estimators': 291}",0.22841195169897557,0.5,291.0
blood-transfusion-service-center,RandomForest,BayesSearch,22,0.7173450592631209,0.04317533892743786,68,"{'model__max_features': 0.36539345132862633, 'model__max_samples': 0.5988817918401673, 'model__n_estimators': 100}",0.36539345132862633,0.5988817918401673,100.0
blood-transfusion-service-center,RandomForest,BayesSearch,23,0.7183044745673235,0.03931653674060721,60,"{'model__max_features': 0.6696430396392978, 'model__max_samples': 0.5007489376786861, 'model__n_estimators': 225}",0.6696430396392978,0.5007489376786861,225.0
blood-transfusion-service-center,RandomForest,BayesSearch,24,0.7152131922480626,0.03495694679262385,80,"{'model__max_features': 0.10334996462533637, 'model__max_samples': 0.7631371285941582, 'model__n_estimators': 123}",0.10334996462533637,0.7631371285941582,123.0
blood-transfusion-service-center,RandomForest,BayesSearch,25,0.7119660885864448,0.03932949487606597,103,"{'model__max_features': 0.5750178357364438, 'model__max_samples': 0.7757319536387953, 'model__n_estimators': 172}",0.5750178357364438,0.7757319536387953,172.0
blood-transfusion-service-center,RandomForest,BayesSearch,26,0.7191938470062698,0.0337770427982869,56,"{'model__max_features': 0.11209740165003895, 'model__max_samples': 0.5015732561349129, 'model__n_estimators': 279}",0.11209740165003895,0.5015732561349129,279.0
blood-transfusion-service-center,RandomForest,BayesSearch,27,0.7199891647321366,0.03295095779844707,44,"{'model__max_features': 0.4741883916351629, 'model__max_samples': 0.5003707135745639, 'model__n_estimators': 234}",0.4741883916351629,0.5003707135745639,234.0
blood-transfusion-service-center,RandomForest,BayesSearch,28,0.7214469624606532,0.03474002089225879,34,"{'model__max_features': 0.10163469897013319, 'model__max_samples': 0.5044358756798676, 'model__n_estimators': 226}",0.10163469897013319,0.5044358756798676,226.0
blood-transfusion-service-center,RandomForest,BayesSearch,29,0.7136948119851059,0.04109769156730562,93,"{'model__max_features': 0.10202286739038058, 'model__max_samples': 0.6312036101291885, 'model__n_estimators': 111}",0.10202286739038058,0.6312036101291885,111.0
blood-transfusion-service-center,RandomForest,BayesSearch,30,0.7145187672482034,0.037874930770845895,84,"{'model__max_features': 0.461284646796134, 'model__max_samples': 0.649204927573072, 'model__n_estimators': 297}",0.461284646796134,0.649204927573072,297.0
