dataset,data_fraction,model,tuning_method,iteration,AUC,rf__max_depth,rf__min_samples_split,rf__n_estimators,xgb__learning_rate,xgb__max_depth,xgb__n_estimators,xgb__subsample,sgd__alpha,sgd__l1_ratio,sgd__penalty
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,25,0.8848009941759942,,,,,,,,0.003989582404760521,0.0,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,26,0.5,,,,,,,,0.1,0.9725290387689385,l1
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,27,0.8849699130949131,,,,,,,,0.003840979028959138,0.0,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,28,0.9010523307398308,,,,,,,,0.00015629357043970866,0.3622579340026395,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,29,0.884462871962872,,,,,,,,0.0038027953098216626,0.0,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,30,0.8962507962507963,,,,,,,,0.00016230334112230454,0.14789377030618417,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,31,0.894145566020566,,,,,,,,0.00015909946564987635,0.2069048328861909,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,32,0.8965846528346528,,,,,,,,0.0001617064920869248,0.5074428600992538,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,33,0.8635821901446901,,,,,,,,0.041014435454025375,0.8625629524423084,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,34,0.7651367276367276,,,,,,,,1e-06,1.0,l2
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,35,0.8844617344617345,,,,,,,,0.0035169451403305537,0.0,elasticnet
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,36,0.8669850247975248,,,,,,,,1.317870398384478e-05,1.0,l2
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,37,0.8980490433615433,,,,,,,,0.00018363257662783002,1.0,l1
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,38,0.8942988442988444,,,,,,,,0.0002064237962221848,1.0,l1
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,39,0.8993675493675494,,,,,,,,0.00020460321101541896,0.0,l1
ozone-level-8hr,0.25,SGDClassifier,BayesSearch,40,0.8918080011830012,,,,,,,,0.00022344709877557026,0.0,l1
ozone-level-8hr,0.5,RandomForest,RandomSearch,1,0.8856524420710761,8,21,862,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,2,0.877659162592763,16,12,73,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,3,0.885358503528824,30,22,616,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,4,0.8801713026839502,27,20,216,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,5,0.8763208603744016,12,12,89,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,6,0.8876246657127771,22,5,873,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,7,0.8849464643625689,25,4,663,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,8,0.886385993152435,22,3,345,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,9,0.884557030393877,13,31,807,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,10,0.8758613041602081,3,29,278,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,11,0.8599318082454677,2,13,315,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,12,0.8844734585881298,23,30,749,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,13,0.8871903762186224,26,18,476,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,14,0.885483062780702,28,11,477,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,15,0.8853154933256114,29,17,784,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,16,0.8847051884783756,31,31,688,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,17,0.8849360666814292,31,20,877,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,18,0.8851258154904866,24,21,833,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,19,0.8864105678766303,26,4,486,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,20,0.8632133944844738,20,8,22,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,21,0.8850248018407798,10,8,275,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,22,0.884159931240454,5,26,317,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,23,0.8848092007767387,15,19,778,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,24,0.8850001561426519,27,22,899,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,25,0.8865599147745016,21,29,368,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,26,0.8895083138864758,29,8,429,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,27,0.8867283359167845,30,9,944,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,28,0.8765064926953627,4,15,82,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,29,0.885293562380409,5,19,873,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,30,0.8932558794805843,5,3,391,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,31,0.8853385598537369,23,11,773,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,32,0.8853159901431402,23,30,704,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,33,0.8867490957920975,19,27,557,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,34,0.8793115244632951,3,11,959,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,35,0.8872112780418009,5,15,864,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,36,0.8854198959806043,17,16,457,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,37,0.8833201676688185,15,24,253,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,38,0.8844328614986288,26,31,297,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,39,0.8848735741336922,22,17,750,,,,,,,
ozone-level-8hr,0.5,RandomForest,RandomSearch,40,0.8764189463493848,19,16,54,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,1,0.8846847479857598,14,24,933,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,2,0.885253887952033,27,28,305,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,3,0.8816231631946219,15,30,107,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,4,0.8848295702954219,26,7,599,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,5,0.8867062275367503,26,15,528,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,6,0.8846044764678829,24,30,165,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,7,0.8866438769368785,21,25,360,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,8,0.8863481285593426,18,30,497,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,9,0.8853587874245546,31,23,872,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,10,0.8598880173289953,2,27,742,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,11,0.8833566837571897,21,32,1000,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,12,0.8429456879077453,15,2,23,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,13,0.889148458304234,32,2,1000,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,14,0.702868411489828,32,6,2,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,15,0.889148458304234,17,2,1000,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,16,0.8868740099136388,30,28,594,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,17,0.8847259128667222,30,28,1000,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,18,0.8831038746089337,28,32,998,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,19,0.860246116306403,2,32,1000,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,20,0.8888770717290952,24,10,844,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,21,0.7369724507582855,2,32,2,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,22,0.8816973132108039,19,32,197,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,23,0.8899287634637549,8,2,866,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,24,0.8854211735113927,10,32,529,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,25,0.8856315402478978,25,32,513,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,26,0.8900535178939479,15,2,790,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,27,0.8849370958034533,14,32,335,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,28,0.889148458304234,24,2,1000,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,29,0.8866430607366527,13,17,533,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,30,0.862121318582111,2,2,413,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,31,0.8901669697253594,32,2,422,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,32,0.8903373426507912,32,2,742,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,33,0.8903667081154434,12,2,431,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,34,0.8818665682967959,32,2,252,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,35,0.8910935699036457,32,2,511,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,36,0.8889058339153195,15,2,856,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,37,0.8902530788492002,24,2,746,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,38,0.8911685183765706,13,2,672,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,39,0.8888282416634019,8,3,215,,,,,,,
ozone-level-8hr,0.5,RandomForest,BayesSearch,40,0.8897369918976159,9,2,746,,,,,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,1,0.9168851954054315,,,,0.013292918943162162,13,1296,0.7587945476302645,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,2,0.9023505501899263,,,,0.06251373574521747,7,123,0.2403950683025824,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,3,0.894934271040932,,,,0.001493656855461763,8,1398,0.6410035105688879,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,4,0.898400424991909,,,,0.13311216080736882,6,1334,0.9729188669457949,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,5,0.8311828231727052,,,,0.31428808908401085,6,387,0.26364247048639056,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,6,0.9173042255040569,,,,0.0035498788321965016,12,1339,0.5722807884690141,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,7,0.9053805693244985,,,,0.019762189340280067,1,476,0.6506676052501416,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,8,0.8917135449492111,,,,0.00262108787826544,12,701,0.4297256589643226,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,9,0.917304651347653,,,,0.023345864076016232,14,564,0.4442157921404465,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,10,0.8738743889144396,,,,0.890620438616168,9,1156,0.8739463660626885,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,11,0.8564976635381357,,,,0.10988100318524602,9,168,0.11193846504387989,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,12,0.8109804835879878,,,,0.6708188643346283,14,243,0.4468748522859245,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,13,0.8778779929707416,,,,0.0011166029133981342,2,1365,0.31692291942341055,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,14,0.9057229830627808,,,,0.11214774784159455,12,510,0.849875420562548,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,15,0.8849560103565163,,,,0.0033120277014659447,1,1957,0.2640124790092561,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,16,0.84503367003367,,,,0.18453732926615923,14,1415,0.28714749658136995,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,17,0.9138510242957967,,,,0.05047786565710605,13,704,0.8580562971354987,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,18,0.9103590713202855,,,,0.022349221517675502,10,1983,0.9339929792144148,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,19,0.8485271489487342,,,,0.15199034037054074,8,1487,0.27638457617723067,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,20,0.9015062442865984,,,,0.0013667272915456217,8,1750,0.4498095607205338,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,21,0.914211252491185,,,,0.0065169906111771725,5,793,0.4210779940242304,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,22,0.8941787890143708,,,,0.006963114377829285,12,494,0.2268318024772864,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,23,0.8874586931711721,,,,0.25502980701628913,1,1882,0.9881982429404655,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,24,0.8426332606560263,,,,0.20736445177905022,12,649,0.10496990541124217,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,25,0.8987667924324754,,,,0.27950159165083344,1,393,0.7561064512368886,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,26,0.8614371653579074,,,,0.20597335357437185,5,1515,0.4226191556898453,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,27,0.8535883000891431,,,,0.002226420430376967,7,202,0.6609683141448022,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,28,0.9106914777340578,,,,0.009833181933644887,7,408,0.7019571273972466,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,29,0.8717412673673213,,,,0.09948716832761018,12,1897,0.3472496136910578,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,30,0.91229240124687,,,,0.04827588872094673,3,614,0.9745408858501934,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,31,0.8376658660807059,,,,0.35216117382054263,5,1243,0.31238642777406017,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,32,0.897805840870765,,,,0.005864148617634939,11,394,0.7395966007172087,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,33,0.9038698536801404,,,,0.0021511587551819597,12,1486,0.2815472821018566,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,34,0.870815412415328,,,,0.4867329944599205,1,565,0.6069480147787453,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,35,0.8907367662005099,,,,0.12205294397769414,5,1432,0.6439756413500355,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,36,0.9095560722457856,,,,0.04164120360093465,13,1061,0.9485682135021829,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,37,0.9087347264096842,,,,0.06260318075113791,3,1111,0.8924210551137319,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,38,0.8376550425559699,,,,0.07465555774745708,14,1978,0.19494483384724354,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,39,0.9051605146461807,,,,0.023420907100434138,12,1581,0.4748589530833296,,,
ozone-level-8hr,0.5,XGBoost,RandomSearch,40,0.8495697915069753,,,,0.4465198567657794,10,1373,0.42066805426927745,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,1,0.9060469435785625,,,,0.016994636371262764,11,1866,0.3842196341383438,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,2,0.9055815675018879,,,,0.3252108800594495,13,608,0.9561015159339965,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,3,0.9098709480981826,,,,0.02160217783087772,14,212,0.4899995216832027,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,4,0.9039074698644682,,,,0.2736452822078245,3,1197,0.8224883030406795,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,5,0.8856145419910175,,,,0.25041499136197737,7,1054,0.7441419358963297,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,6,0.8832794286314523,,,,0.15925169151603527,14,329,0.26958276258888714,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,7,0.9062272883415379,,,,0.07099668574083867,12,719,0.8868927658010121,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,8,0.90890506384815,,,,0.042678505501429924,14,994,0.853890793354474,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,9,0.8493256056915416,,,,0.7352481813242628,11,1744,0.47423897882150823,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,10,0.8841540758910067,,,,0.0010253943538922508,12,1483,0.32909883207764046,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,11,0.8919668154280296,,,,0.2556425436501713,1,1431,1.0,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,12,0.747127099408929,,,,0.004987017982272483,15,2,0.6935583010922498,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,13,0.8658411688555028,,,,0.10328022589445653,1,1323,0.463235415696164,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,14,0.8391587672679578,,,,0.05538017671265472,1,1757,0.12299132340776069,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,15,0.9094201571646765,,,,0.02106695088010946,1,2000,1.0,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,16,0.907555246109209,,,,0.03146416124267301,14,749,1.0,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,17,0.7730051889042193,,,,0.05355659052960106,15,2,1.0,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,18,0.8590507733319708,,,,0.001,11,841,0.1,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,19,0.9188233870464055,,,,0.006014263301278629,13,1037,0.40763387797048933,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,20,0.8762563450695828,,,,0.001,12,1018,0.2887132658532955,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,21,0.8195895329063542,,,,0.0013067284048916396,2,494,0.9720415321777123,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,22,0.8454881161247096,,,,0.05096492665172463,13,1934,0.1011761833901852,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,23,0.7396460388028685,,,,0.0024377044294574147,13,2,0.9152502504370855,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,24,0.8659483040069043,,,,0.001,9,1043,0.9414130790657247,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,25,0.8243274155268253,,,,0.08274992234613805,15,1084,0.15415015447875685,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,26,0.8930174070667325,,,,0.001,11,2000,0.6129566704025776,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,27,0.8614892957114711,,,,0.001,14,451,0.4087136196522475,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,28,0.8937526970094423,,,,0.022738108155687307,14,1034,0.23881160869526674,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,29,0.8982054595987985,,,,0.1514074002189139,12,658,0.8134647765569198,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,30,0.9123393150163808,,,,0.02275624259604086,14,404,0.3930792580410861,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,31,0.9150690079547584,,,,0.0172290769231367,1,2000,0.7200079129291652,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,32,0.9010096396795385,,,,0.0852513501874493,5,962,0.9958827476996036,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,33,0.9194314562147614,,,,0.009079040153302874,12,1471,0.628515071134446,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,34,0.7341653430028219,,,,0.022685399111767392,7,2,0.1,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,35,0.8746351584989865,,,,0.0056973831064553145,1,1996,0.1,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,36,0.9099778348408196,,,,0.005689539719649538,6,1709,1.0,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,37,0.9017330769754885,,,,0.09232663998623133,15,301,0.45757069681940676,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,38,0.9124219286740366,,,,0.010786317298150648,15,1383,0.9739102790626961,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,39,0.9169258279818988,,,,0.007154885676740792,14,1876,0.7582317968290543,,,
ozone-level-8hr,0.5,XGBoost,BayesSearch,40,0.9125446426036645,,,,0.018796683595151027,15,301,0.5346914651497615,,,
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,1,0.8984615335479584,,,,,,,,7.459343285726545e-05,0.9507143064099162,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,2,0.8923552202746975,,,,,,,,0.007915074397656213,0.596850157946487,l1
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,3,0.8553000493978571,,,,,,,,6.025215736203857e-06,0.05808361216819946,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,4,0.9086083573225225,,,,,,,,0.0010129197956845733,0.7080725777960455,l1
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,5,0.7928359444643172,,,,,,,,1.914511128571072e-06,0.7219987722668247,l1
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,6,0.8920747667796572,,,,,,,,1.152644954031561e-05,0.18182496720710062,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,7,0.899830017431198,,,,,,,,0.0012229467525390603,0.6116531604882809,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,8,0.8975262568064002,,,,,,,,0.00014445251022763062,0.2912291401980419,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,9,0.8964104223800682,,,,,,,,9.984006580328649e-05,0.04666566321361543,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,10,0.9033980189755906,,,,,,,,0.00019069966103000426,0.7851759613930136,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,11,0.8972655872950982,,,,,,,,8.171653749019031e-05,0.9832308858067882,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,12,0.7202377200901653,,,,,,,,1.707072883030664e-06,0.6075448519014384,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,13,0.900561953855588,,,,,,,,0.00017885301261862016,0.013264961159866528,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,14,0.8860760499883602,,,,,,,,0.06732248920775338,0.8083973481164611,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,15,0.800156976595636,,,,,,,,1.201797402730995e-06,0.230893825622149,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,16,0.8986065332924524,,,,,,,,0.002608060094552367,0.6099966577826209,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,17,0.8607030287416039,,,,,,,,7.359075652019385e-06,0.3910606075732408,l1
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,18,0.9009479988189938,,,,,,,,0.0020540519425388455,0.31171107608941095,l1
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,19,0.8980671314039779,,,,,,,,1.0957420145894568e-05,0.5677003278199915,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,20,0.6612879426644181,,,,,,,,0.07045683638454502,0.7751328233611146,l1
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,21,0.9026195413948366,,,,,,,,9.456951897345889e-05,0.9266588657937942,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,22,0.8863725790791558,,,,,,,,0.040679084943595456,0.0884925020519195,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,23,0.901812177423476,,,,,,,,0.00040194932171246393,0.9611720243493491,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,24,0.8996060236996156,,,,,,,,8.777815504719653e-05,0.2713490317738959,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,25,0.9001462772752824,,,,,,,,0.0008585306974480479,0.965255307264138,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,26,0.8767761581526337,,,,,,,,5.0654860639753525e-06,0.8021969807540397,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,27,0.838789809278848,,,,,,,,1.1972422479639328e-06,0.4234014807063696,l2
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,28,0.884963036775853,,,,,,,,9.853225172032555e-06,0.005522117123602399,elasticnet
ozone-level-8hr,0.5,SGDClassifier,RandomSearch,29,0.879999865149528,,,,,,,,9.867611000082876e-06,0.71134195274865,elasticnet
